hotel_name,district,hotel_type,url,data_scraped_time,latitude,longitude,original_price,discount_price_per_night,discount_rate,room_type,max_occupancy,is_free_cancellable,breakfast,parking,pool,spa,rating,num_reviews,weighted_rating,review_text,review_date,review_rating,review_language,cleaned_text,sentiment_score,sentiment_label
"White Garden Hotel
",Muratpaşa,Hotel,https://tr.hotels.com/ho303937/white-garden-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197198&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6175694&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=8248&top_cur=TRY&userIntent=&selectedRoomType=200502669&selectedRatePlan=202730777&expediaPropertyId=2690712&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.88246941,30.70549157,9165,8248,0.1,Standard,2,True,True,True,True,False,9.6,291,9.302038814,"""Great location and the breakfast was amazing""",2024-06-11,10.0,EN,great location breakfast amazing,0.836,Positive
"White Garden Hotel
",Muratpaşa,Hotel,https://tr.hotels.com/ho303937/white-garden-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197198&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6175694&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=8248&top_cur=TRY&userIntent=&selectedRoomType=200502669&selectedRatePlan=202730777&expediaPropertyId=2690712&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.88246941,30.70549157,9165,8248,0.1,Standard,2,True,True,True,True,False,9.6,291,9.302038814,"""Walking distance to a variety of things""",2023-08-18,10.0,EN,walking distance variety thing,0.0,Neutral
"White Garden Hotel
",Muratpaşa,Hotel,https://tr.hotels.com/ho303937/white-garden-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197198&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6175694&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=8248&top_cur=TRY&userIntent=&selectedRoomType=200502669&selectedRatePlan=202730777&expediaPropertyId=2690712&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.88246941,30.70549157,9165,8248,0.1,Standard,2,True,True,True,True,False,9.6,291,9.302038814,"""Breakfast was amazing. Service was great. the bed was quite old and not supportive at all. My room was at back street level and I was up all night listening to people in the back street partying and the flood lights came into the room. Need blackout curtains and someone to ensure that people can’t loiter outside of hotel bedroom windows.""",2023-08-07,8.0,EN,breakfast amazing service great bed quite old supportive room back street level night listening people back street partying flood light came room need blackout curtain someone ensure people cant loiter outside hotel bedroom window,0.939,Positive
"White Garden Hotel
",Muratpaşa,Hotel,https://tr.hotels.com/ho303937/white-garden-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197198&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6175694&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=8248&top_cur=TRY&userIntent=&selectedRoomType=200502669&selectedRatePlan=202730777&expediaPropertyId=2690712&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.88246941,30.70549157,9165,8248,0.1,Standard,2,True,True,True,True,False,9.6,291,9.302038814,"""This hotel is lovely and in a great location. My room was comfortable and clean, and staff were all incredibly helpful and kind. Great breakfast!""",2023-07-08,10.0,EN,hotel lovely great location room comfortable clean staff incredibly helpful kind great breakfast,0.9771,Positive
Saye Konak Kaleiçi&Oldtown,Muratpaşa,Hotel,https://tr.hotels.com/ho1025260576/saye-konak-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197200&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6175694&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4359&top_cur=TRY&userIntent=&selectedRoomType=229239743&selectedRatePlan=268346830&expediaPropertyId=32008143&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.882082,30.706507,5449,4359,0.2,Economy,2,True,True,True,False,False,8.8,117,8.625549296,"""The room that they put me in a double room you could not even swing a cat in there it was probably a storage room at one point they had a double bed in there should make it into a twin room only. Very uncomfortable stressful environment and I couldn’t wait to check out! Would not recommend hotel to anyone.""",2023-07-31,2.0,EN,room put double room could even swing cat probably storage room one point double bed make twin room uncomfortable stressful environment couldnt wait check would recommend hotel anyone,-0.5267,Negative
Saye Konak Kaleiçi&Oldtown,Muratpaşa,Hotel,https://tr.hotels.com/ho1025260576/saye-konak-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197200&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6175694&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4359&top_cur=TRY&userIntent=&selectedRoomType=229239743&selectedRatePlan=268346830&expediaPropertyId=32008143&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.882082,30.706507,5449,4359,0.2,Economy,2,True,True,True,False,False,8.8,117,8.625549296,"""The service was fantastic; so kind and helpful and understanding.""",2023-07-19,10.0,EN,service fantastic kind helpful understanding,0.8689,Positive
Saye Konak Kaleiçi&Oldtown,Muratpaşa,Hotel,https://tr.hotels.com/ho1025260576/saye-konak-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197200&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6175694&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4359&top_cur=TRY&userIntent=&selectedRoomType=229239743&selectedRatePlan=268346830&expediaPropertyId=32008143&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.882082,30.706507,5449,4359,0.2,Economy,2,True,True,True,False,False,8.8,117,8.625549296,"""Hospitality was wonderful.""",2023-07-16,10.0,EN,hospitality wonderful,0.5719,Positive
Saye Konak Kaleiçi&Oldtown,Muratpaşa,Hotel,https://tr.hotels.com/ho1025260576/saye-konak-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197200&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6175694&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4359&top_cur=TRY&userIntent=&selectedRoomType=229239743&selectedRatePlan=268346830&expediaPropertyId=32008143&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.882082,30.706507,5449,4359,0.2,Economy,2,True,True,True,False,False,8.8,117,8.625549296,"""usually I do not write reviews, but We did two weeks tour in Turkey, We used five different hotels in our tour and this hotel was the worst highlight of my trip. they do not clean the floors for some reason, you can find dirt and mold in every corner. the floor was so dirty and sticky, shortly after we arrived my white socks bottom turned black. we found a giant cockroach on the floor. we mopped the floor twice before we were able to use the unit. we paid to get the laundry done we got back half wet. breakfast is not even worth to try. the only good thing about the hotel is the location""",2023-06-24,2.0,EN,usually write review two week tour turkey used five different hotel tour hotel worst highlight trip clean floor reason find dirt mold every corner floor dirty sticky shortly arrived white sock bottom turned black found giant cockroach floor mopped floor twice able use unit paid get laundry done got back half wet breakfast even worth try good thing hotel location,-0.128,Negative
Saye Konak Kaleiçi&Oldtown,Muratpaşa,Hotel,https://tr.hotels.com/ho1025260576/saye-konak-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197200&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6175694&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4359&top_cur=TRY&userIntent=&selectedRoomType=229239743&selectedRatePlan=268346830&expediaPropertyId=32008143&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.882082,30.706507,5449,4359,0.2,Economy,2,True,True,True,False,False,8.8,117,8.625549296,"""We had broken a teacup a couple days ago and paid the 100 lira for it - fair enough as it was our fault - however she tried to charge us another 100 lira for another “broken” teacup, which was an already cracked tea cup that the hotel had provided for us to use and was insistent we had broken it, again all this with an attitude.""",2023-06-13,4.0,EN,broken teacup couple day ago paid lira fair enough fault however tried charge another lira another broken teacup already cracked tea cup hotel provided use insistent broken attitude,-0.8658,Negative
Saye Konak Kaleiçi&Oldtown,Muratpaşa,Hotel,https://tr.hotels.com/ho1025260576/saye-konak-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197200&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6175694&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4359&top_cur=TRY&userIntent=&selectedRoomType=229239743&selectedRatePlan=268346830&expediaPropertyId=32008143&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.882082,30.706507,5449,4359,0.2,Economy,2,True,True,True,False,False,8.8,117,8.625549296,"""The overwhelming majority of the staff here are exceptional. The location in old town is very nice, and the breakfast is extraordinarily good. I would never hesitate to return here if I were back in Antalya.""",2023-06-08,10.0,EN,overwhelming majority staff exceptional location old town nice breakfast extraordinarily good would never hesitate return back antalya,0.7589,Positive
Saye Konak Kaleiçi&Oldtown,Muratpaşa,Hotel,https://tr.hotels.com/ho1025260576/saye-konak-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197200&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6175694&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4359&top_cur=TRY&userIntent=&selectedRoomType=229239743&selectedRatePlan=268346830&expediaPropertyId=32008143&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.882082,30.706507,5449,4359,0.2,Economy,2,True,True,True,False,False,8.8,117,8.625549296,"""The staff was very friendly including the little pups at the door! The beach is very close and has multiple shops within walking distance so definitely look around when you get there! The only concerns we had was the small one way street 5 min before the hotel it was a little hard to navigate. Also the room itself was compact with not very much room but it was clean. Keep in mind you do get your own parking spot though, and we only stayed for a few nights so the room was just enough for us as a couple. All this to say, you do get a bang for your buck with this place and we would stay again!""",2023-06-04,10.0,EN,staff friendly including little pup door beach close multiple shop within walking distance definitely look around get concern small one way street min hotel little hard navigate also room compact much room clean keep mind get parking spot though stayed night room enough couple say get bang buck place would stay,0.8173,Positive
Sky Kamer Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho561368/sky-kamer-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197204&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4825&top_cur=TRY&userIntent=&selectedRoomType=201656251&selectedRatePlan=282169854&expediaPropertyId=12922409&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.887662,30.70146,7134,4825,0.32,Economy,2,False,True,True,False,True,8.6,740,8.578631383,"""Great view of the water, private deck, huge old town shopping district with small shops and restaurants on narrow walkways between the hotel and the water. Not new mall shopping but old style shops and a taste of Turkey you don't get in newer areas. My trip was a little disappointing until I got there and this was exactly what I was looking for. Definatelymy first stop when I return.""",2025-08-04,10.0,EN,great view water private deck huge old town shopping district small shop restaurant narrow walkway hotel water new mall shopping old style shop taste turkey dont get newer area trip little disappointing got exactly looking definatelymy first stop return,0.3167,Positive
Sky Kamer Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho561368/sky-kamer-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197204&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4825&top_cur=TRY&userIntent=&selectedRoomType=201656251&selectedRatePlan=282169854&expediaPropertyId=12922409&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.887662,30.70146,7134,4825,0.32,Economy,2,False,True,True,False,True,8.6,740,8.578631383,"""I have stayed here often and find everything to be of a high standard … from rooms to the breakfast; the hotel has a very central and quiet position and I am always met with a friendly approach; I highly recommend choosing the hotel""",2025-07-29,10.0,EN,stayed often find everything high standard room breakfast hotel central quiet position always met friendly approach highly recommend choosing hotel,0.7178,Positive
Sky Kamer Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho561368/sky-kamer-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197204&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4825&top_cur=TRY&userIntent=&selectedRoomType=201656251&selectedRatePlan=282169854&expediaPropertyId=12922409&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.887662,30.70146,7134,4825,0.32,Economy,2,False,True,True,False,True,8.6,740,8.578631383,"""We really enjoyed our stay for 14 nights. Every Taxi driver knows the hotel and you can easily reach it and easily access the beach and bazaars in the old town of Antalya. (Location 10/10) I would very much recommend a room with ocean view because it is damn beautiful waking up and looking outside. TAXI DRIVE SHOULD NOT BE MORE THAN 10€ (400TL) to the Konyaalti Beach, please dont get scammed by the taxi drivers. And 700-800TL to the airport. Only problems with the Hotel: The electricity kept going out for about 30 minutes every day. We never told the staff about it tho so there was no way they could have known. And the A/C takes a little while to cool down your room. Keep in mind this is a 3 star Hotel, but it is really good for that. The breakfast was fukn amazing Greetings from Germany -Room 501""",2025-06-29,8.0,EN,really enjoyed stay night every taxi driver know hotel easily reach easily access beach bazaar old town antalya location would much recommend room ocean view damn beautiful waking looking outside taxi drive tl konyaalti beach please dont get scammed taxi driver tl airport problem hotel electricity kept going minute every day never told staff tho way could known ac take little cool room keep mind star hotel really good breakfast fukn amazing greeting germany room,0.9698,Positive
Sky Kamer Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho561368/sky-kamer-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197204&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4825&top_cur=TRY&userIntent=&selectedRoomType=201656251&selectedRatePlan=282169854&expediaPropertyId=12922409&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.887662,30.70146,7134,4825,0.32,Economy,2,False,True,True,False,True,8.6,740,8.578631383,"""The hotel was really close to the center of Murtpasa a quick 10 minute walk to Mark Antalya and five minute walk down to the sea. Lovely sea view room are the best room to book. We had an issue with our booking as the economy room was quite small however the staff were very kind and changed our room with small additional fees. delicious breakfast every day. Thankyou to Efe, abdulaziz, gizem and all staff me and my mother have enjoyed it from the uk""",2025-06-16,8.0,EN,hotel really close center murtpasa quick minute walk mark antalya five minute walk sea lovely sea view room best room book issue booking economy room quite small however staff kind changed room small additional fee delicious breakfast every day thankyou efe abdulaziz gizem staff mother enjoyed uk,0.9607,Positive
Sky Kamer Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho561368/sky-kamer-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197204&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4825&top_cur=TRY&userIntent=&selectedRoomType=201656251&selectedRatePlan=282169854&expediaPropertyId=12922409&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.887662,30.70146,7134,4825,0.32,Economy,2,False,True,True,False,True,8.6,740,8.578631383,"""A small hotel in a quiet area on the fringe of the old town of Antalya. Good ocean view. Limited staff and services. My room's air conditioner was not working. The front desk said we should wait for a few minutes to allow the machine to kick in. Only very light cool air to a distance of one feet area after half an hour. Front desk staff said he cannot come to our room to check as there was only one staff in the hotel at then. Someone in pajama and speak no English came after half an hour but not able to fix the problem. The body wash gel bottle was empty. The guy came again to do the refill, but put into wrong bottle. So I don't know which is which. The young man at the receptionist, appeared to be the only man speaks English is polite but in experience. The pajama guy shown up in the morning as the chef preparing the breakfast.""",2025-06-11,4.0,EN,small hotel quiet area fringe old town antalya good ocean view limited staff service room air conditioner working front desk said wait minute allow machine kick light cool air distance one foot area half hour front desk staff said come room check one staff hotel someone pajama speak english came half hour able fix problem body wash gel bottle empty guy came refill put wrong bottle dont know young man receptionist appeared man speaks english polite experience pajama guy shown morning chef preparing breakfast,-0.34,Negative
Sky Kamer Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho561368/sky-kamer-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197204&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4825&top_cur=TRY&userIntent=&selectedRoomType=201656251&selectedRatePlan=282169854&expediaPropertyId=12922409&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.887662,30.70146,7134,4825,0.32,Economy,2,False,True,True,False,True,8.6,740,8.578631383,"""Everything is walking distance. Very friendly staff""",2024-08-26,10.0,EN,everything walking distance friendly staff,0.4939,Positive
Sky Kamer Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho561368/sky-kamer-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197204&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4825&top_cur=TRY&userIntent=&selectedRoomType=201656251&selectedRatePlan=282169854&expediaPropertyId=12922409&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.887662,30.70146,7134,4825,0.32,Economy,2,False,True,True,False,True,8.6,740,8.578631383,"""Great place to stay, comfy and quiet and just a short walk to Kaleici and shopping. Friendly staff too!""",2024-08-13,10.0,EN,great place stay comfy quiet short walk kaleici shopping friendly staff,0.8074,Positive
Sky Kamer Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho561368/sky-kamer-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197204&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4825&top_cur=TRY&userIntent=&selectedRoomType=201656251&selectedRatePlan=282169854&expediaPropertyId=12922409&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.887662,30.70146,7134,4825,0.32,Economy,2,False,True,True,False,True,8.6,740,8.578631383,"""Walking distance to Old City, Old bazaar, shopping and restaurants.""",2024-07-27,10.0,EN,walking distance old city old bazaar shopping restaurant,0.0,Neutral
Sky Kamer Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho561368/sky-kamer-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197204&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4825&top_cur=TRY&userIntent=&selectedRoomType=201656251&selectedRatePlan=282169854&expediaPropertyId=12922409&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.887662,30.70146,7134,4825,0.32,Economy,2,False,True,True,False,True,8.6,740,8.578631383,"""Conveniently located hotel. Friendly and helpful staff.""",2024-07-21,10.0,EN,conveniently located hotel friendly helpful staff,0.7184,Positive
Sky Kamer Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho561368/sky-kamer-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197204&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4825&top_cur=TRY&userIntent=&selectedRoomType=201656251&selectedRatePlan=282169854&expediaPropertyId=12922409&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.887662,30.70146,7134,4825,0.32,Economy,2,False,True,True,False,True,8.6,740,8.578631383,"""Beautiful hotel with nice staff and delicious breakfast. I recommend it.""",2024-07-19,10.0,EN,beautiful hotel nice staff delicious breakfast recommend,0.9169,Positive
Sky Kamer Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho561368/sky-kamer-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765205197204&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=4825&top_cur=TRY&userIntent=&selectedRoomType=201656251&selectedRatePlan=282169854&expediaPropertyId=12922409&searchId=c8c2286c-4ef1-4edc-9c1e-9efdb940da59,2025-12-08,36.887662,30.70146,7134,4825,0.32,Economy,2,False,True,True,False,True,8.6,740,8.578631383,"""Shopping, the sea, and restaurants are all within walking distance, making it very convenient. Ahmet displayed professionalism and extensive knowledge throughout.""",2024-07-02,10.0,EN,shopping sea restaurant within walking distance making convenient ahmet displayed professionalism extensive knowledge throughout,0.0,Neutral
